PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,genero
-3.235555626420588,0.583177148325424,0.7008340758409518,-0.4758988920351054,-3.0085383664513428,-0.359728420584223,2.5753037269993384,-0.4912930550487056,-0.0608602029090399,-0.4337383282172541,0.416516170747498,-0.5829795573743877,0.8080595989797984,0.6088817275929711,-0.4687646976301896,0.3529807677756552,-0.4306131840802527,-0.0310443175987451,-0.6333076262833633,-0.3621063564411477,-0.2779437694384772,-0.3291868050406287,-0.0772627000667627,-0.055794193159113,-0.2458140830385889,-1.119185363280989,-0.7156851872113974,-0.0088376321490114,-0.5602951143930808,0.3407113444556733,-0.2797182445157754,-0.9498460564862656,female
-1.403669123219726,2.2999466323125914,1.2277655524325497,-1.0328692393326568,0.4659541325134075,2.7192082291179065,-0.9894194893981056,0.5000277376163589,-1.1827501593686374,2.4865346162183126,1.3131217806372748,-0.279145201105567,0.9692689614679372,-1.282565224527041,-0.7759779072150457,-1.4870385870492444,0.6131169387994007,-0.8005977377600293,1.8897526159840128,0.966870265921508,-0.2689456365139199,-0.7477633795908906,0.2984319914829361,-1.5373215946127117,-0.915537390868138,-0.5107180349191601,0.4472947032701804,-0.0213288551196142,-0.4642536284715417,-0.0157923400478021,-0.0704215783545929,-0.0588272256049661,male
5.290537299074485,0.1740324682752611,-2.0191162146848525,0.598067776548706,0.9925695549311344,1.276254047196087,1.989733646960546,-0.7145275981470239,0.3001508041525409,1.434705309631568,0.4266104487560652,-0.4070819556419529,-0.183122914784531,-0.2773159668673368,-0.0850211292225963,-0.0059539373069114,-0.6746321132589496,-1.0537332761146123,-0.5799772533254447,-0.0578199165493165,0.4451942289419273,-0.5426017034644963,-0.2708856950070032,0.1326329991087245,0.3612012512967396,0.3798292614213402,-0.1631786415428901,-0.6437337748170362,0.0362301204047807,0.3091476376260816,-0.3096976014720552,-0.0336469625894423,male
5.034002432961537,1.2533033238799718,-1.2178096852190785,0.2662019461519536,0.6997419924599918,0.2875973980662426,0.4743252240345212,-0.8264610263882439,0.0085124021751625,0.3566819511740335,-0.7589703531210015,-1.6876902940616068,-0.4373110864041672,0.5582364258251411,0.7775721001836805,0.294994852191652,-1.2032418173472363,0.154799833607615,-1.4893834389438352,-1.4440259910366775,-1.2506199078782054,0.0421417536478679,0.4708508119121483,-0.2485476502927659,-1.177935193957089,-0.6635800373562318,-0.2349019856277009,0.3978530164132592,-0.5620092736715327,-0.0804046246171835,-0.5486110507117639,-0.2157428157447823,male
1.309583953990263,1.498792509835427,2.611332948469795,-3.574558352642015,-1.095590033551343,1.3909594448680105,0.4555355036244138,0.9543562836063636,-0.4816699982440506,-0.8762688656860759,-0.7189622496817554,-0.6290552893886625,-1.9567257376598417,-0.1717338298147874,2.5484080277750603,0.7248207368440847,0.2738647138849567,0.0723185684412864,-0.344759824479372,0.4241928029471864,-1.710829375659854,0.2186056920285229,0.5477892902037069,-0.8704468612912856,0.0187775780206822,-0.5441540399814773,-0.8361189555113681,-0.4432009481219945,0.3656290136996755,0.3164726002247661,0.7701801152875916,0.2568203902125802,male
4.107860849567813,1.6221890664896026,-2.846204342342583,-0.5438616785772717,0.7057198967613512,0.9599524467690737,0.8977252822816696,0.2778456750020536,-1.4246760338324436,0.2631206192508129,1.1788710872092567,0.5058487466928747,1.5471826681359653,-0.181801824215999,0.3070378708049386,-0.9747054129183548,-0.4828837600739295,0.7218295339780665,0.3523742750201702,1.5359745751171896,0.0039337733671033,0.2269859173186473,0.1998288699283636,0.2011252558136422,-1.178053208667543,-0.2784021155872971,-0.0731325860567073,0.5576999870314018,-0.2332490233813956,-0.1933637317740163,0.0574260284160911,0.0555249361399071,male
-2.501230736492481,2.2977693685602056,-0.3229273060151417,-0.3311630089867688,1.7403263605503196,0.0347853579890403,-0.1376685009015344,-1.7760822448188789,-1.9450922413455267,2.2659438373768794,0.194984200978527,0.2429735905689813,0.5564184643529954,-1.3833154932945917,1.6620566156008012,-2.465128599002699,-0.4619746470736842,-0.0618542064370094,-1.3851526570472452,-1.0746094487795603,0.1271221015239656,0.1649231028747187,-0.1180022703989577,1.6067621836150583,0.5674909015910647,-0.6923922059219824,-1.2455602124907168,0.6943480325881622,-0.7356328011676113,-0.3549914025706381,-0.5105553802205248,0.4360846743207442,male
1.9244607743042272,-2.618416786696496,0.5216698418745963,-0.9105199082764504,-2.1818561452667,1.0611035480988409,0.8766805878795818,1.748416748926445,1.1158600524888511,2.7597722587311573,0.0855273390179683,-1.03097296724033,0.3908120345941308,-0.1403854515098717,0.2339420561188237,0.0671260023696615,-0.2999010729255035,0.0767500830503472,-1.0384922281912066,-0.0633191044919703,0.7343311242269686,0.5332549642316896,0.3562829387079056,1.5024551232751644,-1.1612580778568344,0.2808653662767778,1.1486530527321237,-0.5298996764359236,0.5183835388438132,-0.0315661301951581,-0.0820307247277994,-0.0051145268075262,female
-4.579656073645734,0.7122537538605548,-4.958417154899491,1.401267422541479,-1.2062304425307933,-0.2040555187687653,1.624964665162104,-0.8693740252938598,-1.297989648084481,0.1499213855684392,-0.1586178783495641,1.4044330871359931,-1.7148395528775997,0.7923757438155707,0.440556446113502,1.1780987091502404,-0.0177643172257814,-0.2928456724900015,0.8251011814129303,-0.4214370517388701,-0.556548510615682,0.8690992173341854,-0.3380681840412792,0.2815411098576591,1.1222109048455695,-0.4651630171712156,0.5091557279848418,0.8006686701757,0.34953916066093,-0.7360943955647907,0.7658436037904273,0.4175361364696656,male
-0.4878743600313159,-3.3505300993438887,0.357228608422277,-0.8660801171984731,1.5157838386436917,-1.5348716126758906,0.3766517243500555,0.4542397852763303,2.033031669497183,1.3888626807371924,-1.081036734615796,-0.5250249068656169,-2.022283287630485,-0.2280349736179558,0.3026242724628276,-0.1666032052655199,-0.7032335625048202,-0.3640976585942175,0.6058516335462835,-0.3647741573154789,-0.0640364523239175,-0.2581169562802648,-1.9567869086557688,0.0794003317595798,-1.542092699489974,0.3907155829408327,-0.7664224439277644,0.0083533056157313,-0.4162236923335752,-0.1264845669121834,-0.3716759352141426,0.0844462852792497,female
